datetime,count
2011-04-23 04:00:00,6.36
2011-04-23 05:00:00,6.05
2011-04-23 06:00:00,13.03
2011-04-23 07:00:00,59.98
2011-04-23 08:00:00,51.26
2011-04-23 09:00:00,77.08
2011-04-23 10:00:00,132.43
2011-04-23 11:00:00,164.3
2011-04-23 12:00:00,228.84
2011-04-23 13:00:00,233.84
2011-04-23 14:00:00,303.65
2011-04-23 15:00:00,361.22
2011-04-23 16:00:00,321.41
2011-04-23 17:00:00,321.05
2011-04-23 18:00:00,278.45
2011-04-23 19:00:00,255.86
2011-04-23 20:00:00,183.58
2011-04-23 21:00:00,173.16
2011-04-23 22:00:00,143.69
2011-04-23 23:00:00,107.65
2011-04-24 00:00:00,102.34
2011-04-24 01:00:00,77.46
2011-04-24 02:00:00,56.48
2011-04-24 03:00:00,30.61
2011-04-24 04:00:00,10.98
2011-04-24 05:00:00,13.04
2011-04-24 06:00:00,11.05
2011-04-24 07:00:00,42.41
2011-04-24 08:00:00,81.28
2011-04-24 09:00:00,131.12
2011-04-24 10:00:00,252.29
2011-04-24 11:00:00,374.63
2011-04-24 12:00:00,400.47
2011-04-24 13:00:00,377.83
2011-04-24 14:00:00,397.41
2011-04-24 15:00:00,391.44
2011-04-24 16:00:00,421.96
2011-04-24 17:00:00,361.56033333333335
2011-04-24 18:00:00,330.5
2011-04-24 19:00:00,251.52
2011-04-24 20:00:00,160.21
2011-04-24 21:00:00,81.38
2011-04-24 22:00:00,58.62
2011-04-24 23:00:00,59.01
2011-04-25 00:00:00,27.8
2011-04-25 01:00:00,13.26
2011-04-25 02:00:00,10.13
2011-04-25 03:00:00,5.03
2011-04-25 04:00:00,5.45
2011-04-25 05:00:00,14.82
2011-04-25 06:00:00,92.95
2011-04-25 07:00:00,229.57
2011-04-25 08:00:00,381.57
2011-04-25 09:00:00,180.98
2011-04-25 10:00:00,115.07
2011-04-25 11:00:00,132.22
2011-04-25 12:00:00,173.98
2011-04-25 13:00:00,175.98
2011-04-25 14:00:00,160.0
2011-04-25 15:00:00,168.46
2011-04-25 16:00:00,278.29
2011-04-25 17:00:00,547.76
2011-04-25 18:00:00,501.01
2011-04-25 19:00:00,357.68
2011-04-25 20:00:00,275.94
2011-04-25 21:00:00,194.82
2011-04-25 22:00:00,101.56
2011-04-25 23:00:00,70.38
2011-04-26 00:00:00,28.01
2011-04-26 01:00:00,14.56
2011-04-26 02:00:00,7.17
2011-04-26 03:00:00,2.75
2011-04-26 04:00:00,4.12
2011-04-26 05:00:00,24.4
2011-04-26 06:00:00,116.83
2011-04-26 07:00:00,316.09
2011-04-26 08:00:00,439.91
2011-04-26 09:00:00,206.13
2011-04-26 10:00:00,125.9
2011-04-26 11:00:00,145.93
2011-04-26 12:00:00,197.11
2011-04-26 13:00:00,185.99
2011-04-26 14:00:00,164.37
2011-04-26 15:00:00,164.1
2011-04-26 16:00:00,285.85
2011-04-26 17:00:00,562.03
2011-04-26 18:00:00,471.61
2011-04-26 19:00:00,299.68
2011-04-26 20:00:00,236.82
2011-04-26 21:00:00,202.44
2011-04-26 22:00:00,144.04
2011-04-26 23:00:00,74.15
2011-04-27 00:00:00,27.5
2011-04-27 01:00:00,14.95
2011-04-27 02:00:00,7.73
2011-04-27 03:00:00,3.61
2011-04-27 04:00:00,4.78
2011-04-27 05:00:00,15.82
2011-04-27 06:00:00,104.25
2011-04-27 07:00:00,276.04
2011-04-27 08:00:00,430.62
2011-04-27 09:00:00,189.02
2011-04-27 10:00:00,97.83
2011-04-27 11:00:00,108.37
2011-04-27 12:00:00,155.78
2011-04-27 13:00:00,165.51
2011-04-27 14:00:00,171.12
2011-04-27 15:00:00,153.05
2011-04-27 16:00:00,275.55
2011-04-27 17:00:00,403.8
2011-04-27 18:00:00,385.18
2011-04-27 19:00:00,326.3
2011-04-27 20:00:00,226.23
2011-04-27 21:00:00,152.18
2011-04-27 22:00:00,100.6
2011-04-27 23:00:00,68.47
2011-04-28 00:00:00,42.07
2011-04-28 01:00:00,15.76
2011-04-28 02:00:00,6.97
2011-04-28 03:00:00,5.04
2011-04-28 04:00:00,5.48
2011-04-28 05:00:00,20.81
2011-04-28 06:00:00,97.98
2011-04-28 07:00:00,302.74
2011-04-28 08:00:00,431.87
2011-04-28 09:00:00,186.84
2011-04-28 10:00:00,116.75
2011-04-28 11:00:00,118.31
2011-04-28 12:00:00,168.11
2011-04-28 13:00:00,137.83
2011-04-28 14:00:00,136.82
2011-04-28 15:00:00,178.17
2011-04-28 16:00:00,253.97
2011-04-28 17:00:00,503.43
2011-04-28 18:00:00,421.77
2011-04-28 19:00:00,352.21
2011-04-28 20:00:00,237.45
2011-04-28 21:00:00,213.26
2011-04-28 22:00:00,138.85
2011-04-28 23:00:00,108.85799999999999
2011-04-29 00:00:00,58.62
2011-04-29 01:00:00,29.14
2011-04-29 02:00:00,20.47
2011-04-29 03:00:00,5.603
2011-04-29 04:00:00,4.95
2011-04-29 05:00:00,22.97
2011-04-29 06:00:00,98.63
2011-04-29 07:00:00,271.39
2011-04-29 08:00:00,477.15
2011-04-29 09:00:00,215.55
2011-04-29 10:00:00,148.2
2011-04-29 11:00:00,178.33
2011-04-29 12:00:00,242.05
2011-04-29 13:00:00,239.68
2011-04-29 14:00:00,237.07
2011-04-29 15:00:00,227.04
2011-04-29 16:00:00,279.46
2011-04-29 17:00:00,373.73
2011-04-29 18:00:00,360.12
2011-04-29 19:00:00,211.12
2011-04-29 20:00:00,168.09
2011-04-29 21:00:00,126.09
2011-04-29 22:00:00,101.51
2011-04-29 23:00:00,70.18
2011-04-30 00:00:00,52.3
2011-04-30 01:00:00,54.96
2011-04-30 02:00:00,45.22
2011-04-30 03:00:00,22.79
2011-04-30 04:00:00,7.12
2011-04-30 05:00:00,6.44
2011-04-30 06:00:00,20.46
2011-04-30 07:00:00,58.29
2011-04-30 08:00:00,95.72
2011-04-30 09:00:00,181.13
2011-04-30 10:00:00,249.99
2011-04-30 11:00:00,317.45
2011-04-30 12:00:00,349.45
2011-04-30 13:00:00,353.78
2011-04-30 14:00:00,350.33
2011-04-30 15:00:00,370.5
2011-04-30 16:00:00,352.7
2011-04-30 17:00:00,329.15833333333336
2011-04-30 18:00:00,301.76
2011-04-30 19:00:00,254.04
2011-04-30 20:00:00,138.97
2011-04-30 21:00:00,112.16
2011-04-30 22:00:00,98.4
2011-04-30 23:00:00,75.35
2011-05-20 00:00:00,39.24
2011-05-20 01:00:00,21.41
2011-05-20 02:00:00,11.16
2011-05-20 03:00:00,5.04
2011-05-20 04:00:00,4.99
2011-05-20 05:00:00,22.13
2011-05-20 06:00:00,88.77
2011-05-20 07:00:00,274.96
2011-05-20 08:00:00,447.63
2011-05-20 09:00:00,216.92
2011-05-20 10:00:00,159.08
2011-05-20 11:00:00,178.14
2011-05-20 12:00:00,248.82
2011-05-20 13:00:00,220.97
2011-05-20 14:00:00,241.54
2011-05-20 15:00:00,251.19
2011-05-20 16:00:00,357.75
2011-05-20 17:00:00,419.17
2011-05-20 18:00:00,487.42
2011-05-20 19:00:00,321.11
2011-05-20 20:00:00,226.17
2011-05-20 21:00:00,201.04
2011-05-20 22:00:00,138.41
2011-05-20 23:00:00,120.01
2011-05-21 00:00:00,98.42
2011-05-21 01:00:00,80.48
2011-05-21 02:00:00,58.66
2011-05-21 03:00:00,25.48
2011-05-21 04:00:00,7.62
2011-05-21 05:00:00,8.62
2011-05-21 06:00:00,19.06
2011-05-21 07:00:00,52.86
2011-05-21 08:00:00,129.82
2011-05-21 09:00:00,212.36
2011-05-21 10:00:00,277.78
2011-05-21 11:00:00,378.04
2011-05-21 12:00:00,390.36
2011-05-21 13:00:00,411.47
2011-05-21 14:00:00,401.6
2011-05-21 15:00:00,401.11
2011-05-21 16:00:00,413.21
2011-05-21 17:00:00,369.255
2011-05-21 18:00:00,355.7166666666667
2011-05-21 19:00:00,328.86
2011-05-21 20:00:00,227.54
2011-05-21 21:00:00,196.05
2011-05-21 22:00:00,144.46
2011-05-21 23:00:00,128.74
2011-05-22 00:00:00,108.53
2011-05-22 01:00:00,75.16
2011-05-22 02:00:00,57.18
2011-05-22 03:00:00,31.26
2011-05-22 04:00:00,11.47
2011-05-22 05:00:00,13.14
2011-05-22 06:00:00,12.57
2011-05-22 07:00:00,41.98
2011-05-22 08:00:00,91.69
2011-05-22 09:00:00,179.65
2011-05-22 10:00:00,275.53
2011-05-22 11:00:00,379.03
2011-05-22 12:00:00,390.15
2011-05-22 13:00:00,386.82
2011-05-22 14:00:00,342.49
2011-05-22 15:00:00,369.68
2011-05-22 16:00:00,374.77
2011-05-22 17:00:00,368.5086666666666
2011-05-22 18:00:00,342.89333333333326
2011-05-22 19:00:00,309.96
2011-05-22 20:00:00,249.03
2011-05-22 21:00:00,178.88
2011-05-22 22:00:00,125.69
2011-05-22 23:00:00,92.53
2011-05-23 00:00:00,29.14
2011-05-23 01:00:00,15.82
2011-05-23 02:00:00,6.32
2011-05-23 03:00:00,4.21
2011-05-23 04:00:00,5.36
2011-05-23 05:00:00,18.15
2011-05-23 06:00:00,90.19
2011-05-23 07:00:00,252.34
2011-05-23 08:00:00,362.96
2011-05-23 09:00:00,181.39
2011-05-23 10:00:00,117.55
2011-05-23 11:00:00,138.52
2011-05-23 12:00:00,160.9
2011-05-23 13:00:00,173.13
2011-05-23 14:00:00,149.95
2011-05-23 15:00:00,154.13
2011-05-23 16:00:00,276.07
2011-05-23 17:00:00,458.2
2011-05-23 18:00:00,483.92
2011-05-23 19:00:00,375.01
2011-05-23 20:00:00,217.29
2011-05-23 21:00:00,138.32
2011-05-23 22:00:00,132.88
2011-05-23 23:00:00,67.93
2011-05-24 00:00:00,22.21
2011-05-24 01:00:00,11.11
2011-05-24 02:00:00,6.51
2011-05-24 03:00:00,4.33
2011-05-24 04:00:00,5.48
2011-05-24 05:00:00,17.06
2011-05-24 06:00:00,108.14
2011-05-24 07:00:00,170.93
2011-05-24 08:00:00,340.15
2011-05-24 09:00:00,205.1
2011-05-24 10:00:00,121.22
2011-05-24 11:00:00,146.42
2011-05-24 12:00:00,178.22
2011-05-24 13:00:00,188.53
2011-05-24 14:00:00,160.92
2011-05-24 15:00:00,164.69
2011-05-24 16:00:00,294.35
2011-05-24 17:00:00,472.83
2011-05-24 18:00:00,512.01
2011-05-24 19:00:00,350.43
2011-05-24 20:00:00,279.58
2011-05-24 21:00:00,222.08
2011-05-24 22:00:00,87.74
2011-05-24 23:00:00,74.34
2011-05-25 00:00:00,24.07
2011-05-25 01:00:00,12.34
2011-05-25 02:00:00,8.27
2011-05-25 03:00:00,4.88
2011-05-25 04:00:00,5.22
2011-05-25 05:00:00,25.81
2011-05-25 06:00:00,108.04
2011-05-25 07:00:00,336.68
2011-05-25 08:00:00,442.62
2011-05-25 09:00:00,207.39
2011-05-25 10:00:00,127.64
2011-05-25 11:00:00,145.88
2011-05-25 12:00:00,202.07
2011-05-25 13:00:00,189.12
2011-05-25 14:00:00,154.78
2011-05-25 15:00:00,162.44
2011-05-25 16:00:00,277.08
2011-05-25 17:00:00,562.51
2011-05-25 18:00:00,528.37
2011-05-25 19:00:00,407.83
2011-05-25 20:00:00,309.52
2011-05-25 21:00:00,207.29
2011-05-25 22:00:00,161.44
2011-05-25 23:00:00,81.0
2011-05-26 00:00:00,50.9
2011-05-26 01:00:00,20.8
2011-05-26 02:00:00,10.2
2011-05-26 03:00:00,5.31
2011-05-26 04:00:00,5.33
2011-05-26 05:00:00,21.02
2011-05-26 06:00:00,88.23
2011-05-26 07:00:00,252.52
2011-05-26 08:00:00,426.56
2011-05-26 09:00:00,204.51
2011-05-26 10:00:00,114.97
2011-05-26 11:00:00,147.58
2011-05-26 12:00:00,186.67
2011-05-26 13:00:00,171.45
2011-05-26 14:00:00,162.17
2011-05-26 15:00:00,165.02
2011-05-26 16:00:00,263.79
2011-05-26 17:00:00,529.84
2011-05-26 18:00:00,514.17
2011-05-26 19:00:00,351.73
2011-05-26 20:00:00,294.135
2011-05-26 21:00:00,205.11
2011-05-26 22:00:00,157.97
2011-05-26 23:00:00,120.96133333333333
2011-05-27 00:00:00,63.7
2011-05-27 01:00:00,25.16
2011-05-27 02:00:00,13.95
2011-05-27 03:00:00,4.7455
2011-05-27 04:00:00,5.57
2011-05-27 05:00:00,27.54
2011-05-27 06:00:00,103.6
2011-05-27 07:00:00,277.55
2011-05-27 08:00:00,458.05
2011-05-27 09:00:00,217.28
2011-05-27 10:00:00,154.16
2011-05-27 11:00:00,160.16
2011-05-27 12:00:00,222.64
2011-05-27 13:00:00,216.04
2011-05-27 14:00:00,212.82
2011-05-27 15:00:00,219.03
2011-05-27 16:00:00,322.82
2011-05-27 17:00:00,519.67
2011-05-27 18:00:00,444.28
2011-05-27 19:00:00,289.16
2011-05-27 20:00:00,213.86
2011-05-27 21:00:00,178.44
2011-05-27 22:00:00,141.5
2011-05-27 23:00:00,127.51666666666667
2011-05-28 00:00:00,107.28
2011-05-28 01:00:00,87.57
2011-05-28 02:00:00,55.7
2011-05-28 03:00:00,28.25
2011-05-28 04:00:00,8.02
2011-05-28 05:00:00,10.84
2011-05-28 06:00:00,21.72
2011-05-28 07:00:00,44.41
2011-05-28 08:00:00,110.86
2011-05-28 09:00:00,208.35
2011-05-28 10:00:00,299.48
2011-05-28 11:00:00,365.0
2011-05-28 12:00:00,359.31
2011-05-28 13:00:00,366.28
2011-05-28 14:00:00,345.69
2011-05-28 15:00:00,392.71
2011-05-28 16:00:00,401.83
2011-05-28 17:00:00,410.55666666666673
2011-05-28 18:00:00,331.86
2011-05-28 19:00:00,290.33
2011-05-28 20:00:00,278.496
2011-05-28 21:00:00,196.05
2011-05-28 22:00:00,179.57
2011-05-28 23:00:00,150.74
2011-05-29 00:00:00,113.77
2011-05-29 01:00:00,90.25
2011-05-29 02:00:00,61.8
2011-05-29 03:00:00,27.94
2011-05-29 04:00:00,9.79
2011-05-29 05:00:00,16.72
2011-05-29 06:00:00,13.33
2011-05-29 07:00:00,34.53
2011-05-29 08:00:00,86.12
2011-05-29 09:00:00,127.14
2011-05-29 10:00:00,221.65
2011-05-29 11:00:00,282.09
2011-05-29 12:00:00,318.21
2011-05-29 13:00:00,373.85
2011-05-29 14:00:00,344.73
2011-05-29 15:00:00,350.49
2011-05-29 16:00:00,339.21
2011-05-29 17:00:00,354.5403333333333
2011-05-29 18:00:00,242.36
2011-05-29 19:00:00,249.04
2011-05-29 20:00:00,224.3
2011-05-29 21:00:00,166.11
2011-05-29 22:00:00,131.2
2011-05-29 23:00:00,113.96
2011-05-30 00:00:00,95.99
2011-05-30 01:00:00,67.91
2011-05-30 02:00:00,49.7
2011-05-30 03:00:00,22.86
2011-05-30 04:00:00,13.01
2011-05-30 05:00:00,11.0
2011-05-30 06:00:00,36.73
2011-05-30 07:00:00,62.72
2011-05-30 08:00:00,139.09
2011-05-30 09:00:00,216.29
2011-05-30 10:00:00,295.83
2011-05-30 11:00:00,366.59
2011-05-30 12:00:00,380.62
2011-05-30 13:00:00,370.83
2011-05-30 14:00:00,365.55
2011-05-30 15:00:00,365.12
2011-05-30 16:00:00,378.06
2011-05-30 17:00:00,442.585
2011-05-30 18:00:00,425.96
2011-05-30 19:00:00,309.99
2011-05-30 20:00:00,338.0
2011-05-30 21:00:00,356.78
2011-05-30 22:00:00,257.39
2011-05-30 23:00:00,109.37
2011-05-31 00:00:00,30.53
2011-05-31 01:00:00,15.96
2011-05-31 02:00:00,7.99
2011-05-31 03:00:00,3.96
2011-05-31 04:00:00,5.07
2011-05-31 05:00:00,24.93
2011-05-31 06:00:00,117.88
2011-05-31 07:00:00,314.67
2011-05-31 08:00:00,444.58
2011-05-31 09:00:00,184.66
2011-05-31 10:00:00,124.92
2011-05-31 11:00:00,125.97
2011-05-31 12:00:00,154.06
2011-05-31 13:00:00,149.63
2011-05-31 14:00:00,140.64
2011-05-31 15:00:00,145.39
2011-05-31 16:00:00,240.43
2011-05-31 17:00:00,508.56
2011-05-31 18:00:00,513.34
2011-05-31 19:00:00,376.8
2011-05-31 20:00:00,296.53
2011-05-31 21:00:00,211.92
2011-05-31 22:00:00,152.72
2011-05-31 23:00:00,82.9
2011-06-20 00:00:00,31.21
2011-06-20 01:00:00,15.32
2011-06-20 02:00:00,7.5
2011-06-20 03:00:00,3.82
2011-06-20 04:00:00,4.66
2011-06-20 05:00:00,18.52
2011-06-20 06:00:00,100.24
2011-06-20 07:00:00,148.67
2011-06-20 08:00:00,319.16
2011-06-20 09:00:00,192.8
2011-06-20 10:00:00,102.78
2011-06-20 11:00:00,100.55
2011-06-20 12:00:00,170.84
2011-06-20 13:00:00,173.74
2011-06-20 14:00:00,167.24
2011-06-20 15:00:00,166.59
2011-06-20 16:00:00,286.41
2011-06-20 17:00:00,474.37
2011-06-20 18:00:00,520.03
2011-06-20 19:00:00,382.87
2011-06-20 20:00:00,290.9
2011-06-20 21:00:00,196.68
2011-06-20 22:00:00,123.07
2011-06-20 23:00:00,81.02
2011-06-21 00:00:00,29.71
2011-06-21 01:00:00,11.76
2011-06-21 02:00:00,6.9
2011-06-21 03:00:00,5.11
2011-06-21 04:00:00,5.88
2011-06-21 05:00:00,19.67
2011-06-21 06:00:00,115.92
2011-06-21 07:00:00,274.04
2011-06-21 08:00:00,403.16
2011-06-21 09:00:00,181.61
2011-06-21 10:00:00,91.46
2011-06-21 11:00:00,94.81
2011-06-21 12:00:00,156.76
2011-06-21 13:00:00,162.72
2011-06-21 14:00:00,153.12
2011-06-21 15:00:00,163.83
2011-06-21 16:00:00,280.8
2011-06-21 17:00:00,551.7
2011-06-21 18:00:00,495.82
2011-06-21 19:00:00,352.44
2011-06-21 20:00:00,225.74
2011-06-21 21:00:00,222.08
2011-06-21 22:00:00,156.48
2011-06-21 23:00:00,75.44
2011-06-22 00:00:00,34.03
2011-06-22 01:00:00,18.24
2011-06-22 02:00:00,8.88
2011-06-22 03:00:00,5.92
2011-06-22 04:00:00,6.42
2011-06-22 05:00:00,27.95
2011-06-22 06:00:00,106.57
2011-06-22 07:00:00,303.74
2011-06-22 08:00:00,429.24
2011-06-22 09:00:00,186.38
2011-06-22 10:00:00,126.71
2011-06-22 11:00:00,136.59
2011-06-22 12:00:00,171.31
2011-06-22 13:00:00,164.96
2011-06-22 14:00:00,158.91
2011-06-22 15:00:00,161.69
2011-06-22 16:00:00,259.07
2011-06-22 17:00:00,491.55
2011-06-22 18:00:00,485.68
2011-06-22 19:00:00,371.49
2011-06-22 20:00:00,280.14
2011-06-22 21:00:00,228.77
2011-06-22 22:00:00,167.95
2011-06-22 23:00:00,93.39
2011-06-23 00:00:00,43.62
2011-06-23 01:00:00,20.51
2011-06-23 02:00:00,10.02
2011-06-23 03:00:00,5.81
2011-06-23 04:00:00,6.83
2011-06-23 05:00:00,25.79
2011-06-23 06:00:00,118.93
2011-06-23 07:00:00,321.62
2011-06-23 08:00:00,428.23
2011-06-23 09:00:00,198.63
2011-06-23 10:00:00,129.56
2011-06-23 11:00:00,143.15
2011-06-23 12:00:00,166.72
2011-06-23 13:00:00,181.71
2011-06-23 14:00:00,160.82
2011-06-23 15:00:00,166.6
2011-06-23 16:00:00,282.7
2011-06-23 17:00:00,496.74
2011-06-23 18:00:00,498.97
2011-06-23 19:00:00,362.99
2011-06-23 20:00:00,292.3
2011-06-23 21:00:00,215.88
2011-06-23 22:00:00,162.74
2011-06-23 23:00:00,124.93333333333332
2011-06-24 00:00:00,59.26
2011-06-24 01:00:00,22.85
2011-06-24 02:00:00,9.83
2011-06-24 03:00:00,6.864
2011-06-24 04:00:00,5.4025
2011-06-24 05:00:00,24.56
2011-06-24 06:00:00,95.66
2011-06-24 07:00:00,282.11
2011-06-24 08:00:00,443.17
2011-06-24 09:00:00,226.56
2011-06-24 10:00:00,134.71
2011-06-24 11:00:00,156.57
2011-06-24 12:00:00,215.15
2011-06-24 13:00:00,210.2
2011-06-24 14:00:00,221.32
2011-06-24 15:00:00,216.46
2011-06-24 16:00:00,342.5
2011-06-24 17:00:00,552.05
2011-06-24 18:00:00,473.77
2011-06-24 19:00:00,381.6
2011-06-24 20:00:00,285.82099999999997
2011-06-24 21:00:00,225.44
2011-06-24 22:00:00,211.45
2011-06-24 23:00:00,148.77
2011-06-25 00:00:00,117.72
2011-06-25 01:00:00,81.26
2011-06-25 02:00:00,55.82
2011-06-25 03:00:00,32.56
2011-06-25 04:00:00,9.82
2011-06-25 05:00:00,10.82
2011-06-25 06:00:00,31.4
2011-06-25 07:00:00,60.46
2011-06-25 08:00:00,153.6
2011-06-25 09:00:00,215.55
2011-06-25 10:00:00,298.71
2011-06-25 11:00:00,376.46
2011-06-25 12:00:00,438.21
2011-06-25 13:00:00,437.57
2011-06-25 14:00:00,435.1
2011-06-25 15:00:00,420.27
2011-06-25 16:00:00,414.73
2011-06-25 17:00:00,416.8883333333334
2011-06-25 18:00:00,403.74333333333334
2011-06-25 19:00:00,359.51
2011-06-25 20:00:00,292.08099999999996
2011-06-25 21:00:00,231.44
2011-06-25 22:00:00,210.14
2011-06-25 23:00:00,137.0966666666667
2011-06-26 00:00:00,106.64
2011-06-26 01:00:00,90.15
2011-06-26 02:00:00,73.75
2011-06-26 03:00:00,36.31
2011-06-26 04:00:00,13.16
2011-06-26 05:00:00,17.98
2011-06-26 06:00:00,26.52
2011-06-26 07:00:00,51.78
2011-06-26 08:00:00,101.8
2011-06-26 09:00:00,192.75
2011-06-26 10:00:00,301.82
2011-06-26 11:00:00,384.64
2011-06-26 12:00:00,418.69
2011-06-26 13:00:00,411.49
2011-06-26 14:00:00,407.85
2011-06-26 15:00:00,405.91
2011-06-26 16:00:00,399.54
2011-06-26 17:00:00,377.97333333333336
2011-06-26 18:00:00,381.09
2011-06-26 19:00:00,334.02
2011-06-26 20:00:00,244.48
2011-06-26 21:00:00,191.14
2011-06-26 22:00:00,199.73
2011-06-26 23:00:00,84.5
2011-06-27 00:00:00,32.78
2011-06-27 01:00:00,16.03
2011-06-27 02:00:00,10.14
2011-06-27 03:00:00,5.12
2011-06-27 04:00:00,5.65
2011-06-27 05:00:00,20.66
2011-06-27 06:00:00,108.5
2011-06-27 07:00:00,308.11
2011-06-27 08:00:00,377.68
2011-06-27 09:00:00,198.19
2011-06-27 10:00:00,123.1
2011-06-27 11:00:00,145.8
2011-06-27 12:00:00,183.18
2011-06-27 13:00:00,171.96
2011-06-27 14:00:00,169.9
2011-06-27 15:00:00,171.91
2011-06-27 16:00:00,289.36
2011-06-27 17:00:00,569.54
2011-06-27 18:00:00,540.05
2011-06-27 19:00:00,397.09
2011-06-27 20:00:00,312.36
2011-06-27 21:00:00,191.89
2011-06-27 22:00:00,144.16
2011-06-27 23:00:00,74.82
2011-06-28 00:00:00,30.27
2011-06-28 01:00:00,15.1
2011-06-28 02:00:00,9.98
2011-06-28 03:00:00,5.845
2011-06-28 04:00:00,7.27
2011-06-28 05:00:00,23.01
2011-06-28 06:00:00,108.36
2011-06-28 07:00:00,300.24
2011-06-28 08:00:00,420.94
2011-06-28 09:00:00,201.06
2011-06-28 10:00:00,121.37
2011-06-28 11:00:00,141.21
2011-06-28 12:00:00,172.62
2011-06-28 13:00:00,167.92
2011-06-28 14:00:00,151.78
2011-06-28 15:00:00,155.46
2011-06-28 16:00:00,247.89
2011-06-28 17:00:00,428.98
2011-06-28 18:00:00,410.28
2011-06-28 19:00:00,305.05
2011-06-28 20:00:00,294.18
2011-06-28 21:00:00,203.31
2011-06-28 22:00:00,157.03
2011-06-28 23:00:00,88.61
2011-06-29 00:00:00,32.73
2011-06-29 01:00:00,19.76
2011-06-29 02:00:00,7.37
2011-06-29 03:00:00,5.84
2011-06-29 04:00:00,6.52
2011-06-29 05:00:00,25.25
2011-06-29 06:00:00,104.55
2011-06-29 07:00:00,299.29
2011-06-29 08:00:00,452.25
2011-06-29 09:00:00,207.65
2011-06-29 10:00:00,124.53
2011-06-29 11:00:00,167.31
2011-06-29 12:00:00,203.33
2011-06-29 13:00:00,184.14
2011-06-29 14:00:00,159.52
2011-06-29 15:00:00,171.64
2011-06-29 16:00:00,287.21
2011-06-29 17:00:00,551.47
2011-06-29 18:00:00,554.35
2011-06-29 19:00:00,348.83
2011-06-29 20:00:00,271.283
2011-06-29 21:00:00,230.5
2011-06-29 22:00:00,174.46
2011-06-29 23:00:00,95.51
2011-06-30 00:00:00,46.49
2011-06-30 01:00:00,21.49
2011-06-30 02:00:00,9.33
2011-06-30 03:00:00,7.02
2011-06-30 04:00:00,7.15
2011-06-30 05:00:00,27.41
2011-06-30 06:00:00,118.4
2011-06-30 07:00:00,328.03
2011-06-30 08:00:00,437.89
2011-06-30 09:00:00,206.86
2011-06-30 10:00:00,128.78
2011-06-30 11:00:00,159.67
2011-06-30 12:00:00,211.42
2011-06-30 13:00:00,199.86
2011-06-30 14:00:00,163.63
2011-06-30 15:00:00,176.09
2011-06-30 16:00:00,275.45
2011-06-30 17:00:00,574.79
2011-06-30 18:00:00,548.23
2011-06-30 19:00:00,383.19
2011-06-30 20:00:00,294.94199999999995
2011-06-30 21:00:00,220.21
2011-06-30 22:00:00,175.99
2011-06-30 23:00:00,124.56133333333334
2011-07-20 00:00:00,32.19
2011-07-20 01:00:00,16.0
2011-07-20 02:00:00,7.57
2011-07-20 03:00:00,5.8
2011-07-20 04:00:00,6.44
2011-07-20 05:00:00,32.05
2011-07-20 06:00:00,123.19
2011-07-20 07:00:00,303.86
2011-07-20 08:00:00,435.91
2011-07-20 09:00:00,200.26
2011-07-20 10:00:00,128.38
2011-07-20 11:00:00,134.92
2011-07-20 12:00:00,164.12
2011-07-20 13:00:00,157.18
2011-07-20 14:00:00,150.3
2011-07-20 15:00:00,152.69
2011-07-20 16:00:00,259.65
2011-07-20 17:00:00,501.43
2011-07-20 18:00:00,503.54
2011-07-20 19:00:00,380.95
2011-07-20 20:00:00,294.17
2011-07-20 21:00:00,216.59
2011-07-20 22:00:00,164.17
2011-07-20 23:00:00,110.86
2011-07-21 00:00:00,45.35
2011-07-21 01:00:00,17.46
2011-07-21 02:00:00,7.25
2011-07-21 03:00:00,5.58
2011-07-21 04:00:00,5.82
2011-07-21 05:00:00,21.4
2011-07-21 06:00:00,121.79
2011-07-21 07:00:00,311.59
2011-07-21 08:00:00,430.59
2011-07-21 09:00:00,193.79
2011-07-21 10:00:00,124.97
2011-07-21 11:00:00,127.84
2011-07-21 12:00:00,155.53
2011-07-21 13:00:00,149.83
2011-07-21 14:00:00,143.63
2011-07-21 15:00:00,144.12
2011-07-21 16:00:00,240.35
2011-07-21 17:00:00,461.81
2011-07-21 18:00:00,464.52
2011-07-21 19:00:00,382.64
2011-07-21 20:00:00,277.31
2011-07-21 21:00:00,221.65
2011-07-21 22:00:00,169.96
2011-07-21 23:00:00,124.98333333333332
2011-07-22 00:00:00,61.87
2011-07-22 01:00:00,31.49
2011-07-22 02:00:00,19.3
2011-07-22 03:00:00,6.46
2011-07-22 04:00:00,7.33
2011-07-22 05:00:00,25.47
2011-07-22 06:00:00,104.21
2011-07-22 07:00:00,284.98
2011-07-22 08:00:00,449.43
2011-07-22 09:00:00,223.26
2011-07-22 10:00:00,138.76
2011-07-22 11:00:00,159.92
2011-07-22 12:00:00,192.98
2011-07-22 13:00:00,192.3
2011-07-22 14:00:00,187.73
2011-07-22 15:00:00,183.74
2011-07-22 16:00:00,323.18
2011-07-22 17:00:00,476.22
2011-07-22 18:00:00,461.45
2011-07-22 19:00:00,355.76
2011-07-22 20:00:00,283.46
2011-07-22 21:00:00,221.89
2011-07-22 22:00:00,196.5
2011-07-22 23:00:00,146.68
2011-07-23 00:00:00,119.53
2011-07-23 01:00:00,84.08
2011-07-23 02:00:00,72.7
2011-07-23 03:00:00,30.47
2011-07-23 04:00:00,10.97
2011-07-23 05:00:00,11.27
